NestedExtraction,AncestorExtraction,CCR
93,86,4
94,86,18
95,86,18
96,86,4
97,86,4
98,86,3
99,86,3
100,86,14
101,86,14
102,86,14
103,86,14
104,86,13
105,86,2
106,86,13
107,86,2
108,86,11
109,86,9
110,86,9
111,86,9
112,86,9
113,86,5
114,86,3
88,87,4
89,87,4
91,87,18
92,87,4
93,87,4
95,87,18
96,87,4
97,87,4
98,87,3
99,87,3
101,87,14
103,87,14
104,87,13
105,87,2
106,87,13
107,87,2
108,87,11
109,87,9
110,87,9
111,87,9
112,87,9
113,87,5
114,87,3
89,88,4
92,88,4
93,88,4
96,88,4
97,88,4
98,88,3
99,88,3
93,89,4
97,89,4
98,89,3
99,89,3
91,90,18
92,90,4
93,90,4
94,90,18
95,90,18
96,90,4
97,90,4
98,90,3
99,90,3
100,90,14
101,90,14
102,90,14
103,90,14
104,90,13
105,90,2
106,90,13
107,90,2
108,90,11
109,90,9
110,90,9
111,90,9
112,90,9
113,90,5
114,90,3
92,91,4
93,91,4
95,91,18
96,91,4
97,91,4
98,91,3
99,91,3
101,91,14
103,91,14
104,91,13
105,91,2
106,91,13
107,91,2
108,91,11
109,91,9
110,91,9
111,91,9
112,91,9
113,91,5
114,91,3
93,92,4
96,92,4
97,92,4
98,92,3
99,92,3
97,93,4
98,93,3
99,93,3
95,94,18
96,94,4
97,94,4
98,94,3
99,94,3
100,94,14
101,94,14
102,94,14
103,94,14
104,94,13
105,94,2
106,94,13
107,94,2
108,94,11
109,94,9
110,94,9
111,94,9
112,94,9
113,94,5
114,94,3
96,95,4
97,95,4
98,95,3
99,95,3
101,95,14
103,95,14
104,95,13
105,95,2
106,95,13
107,95,2
108,95,11
109,95,9
110,95,9
111,95,9
112,95,9
113,95,5
114,95,3
97,96,4
98,96,3
99,96,3
98,97,3
99,97,3
99,98,2
101,100,14
102,100,14
103,100,14
104,100,13
105,100,2
106,100,13
107,100,2
108,100,11
109,100,9
110,100,9
111,100,9
112,100,9
113,100,5
114,100,3
103,101,14
104,101,13
105,101,2
106,101,13
107,101,2
108,101,11
109,101,9
110,101,9
111,101,9
112,101,9
113,101,5
114,101,3
103,102,14
104,102,13
105,102,2
106,102,13
107,102,2
108,102,11
109,102,9
110,102,9
111,102,9
112,102,9
113,102,5
114,102,3
104,103,13
105,103,2
106,103,13
107,103,2
108,103,11
109,103,9
110,103,9
111,103,9
112,103,9
113,103,5
114,103,3
105,104,1
106,104,10
107,104,1
108,104,9
109,104,8
110,104,8
111,104,8
112,104,8
113,104,5
114,104,3
107,105,1
107,106,1
108,106,9
109,106,8
110,106,8
111,106,8
112,106,8
113,106,5
114,106,3
109,108,8
110,108,8
111,108,8
112,108,8
113,108,5
114,108,3
110,109,7
111,109,7
112,109,7
113,109,5
114,109,3
111,110,7
112,110,7
113,110,5
114,110,3
112,111,7
113,111,5
114,111,3
113,112,5
114,112,3
114,113,3
116,115,100
117,115,100
118,115,100
119,115,100
120,115,100
121,115,88
122,115,86
123,115,5
124,115,5
125,115,81
126,115,4
127,115,81
128,115,4
129,115,77
130,115,72
131,115,72
132,115,72
133,115,7
134,115,60
135,115,6
136,115,52
137,115,7
138,115,43
139,115,7
140,115,34
141,115,6
142,115,26
143,115,7
144,115,17
145,115,6
146,115,9
147,115,6
148,115,9
149,115,7
150,115,4
117,116,100
118,116,100
119,116,100
120,116,100
121,116,88
122,116,86
123,116,5
124,116,5
125,116,81
126,116,4
127,116,81
128,116,4
129,116,77
130,116,72
131,116,72
132,116,72
133,116,7
134,116,60
135,116,6
136,116,52
137,116,7
138,116,43
139,116,7
140,116,34
141,116,6
142,116,26
143,116,7
144,116,17
145,116,6
146,116,9
147,116,6
148,116,9
149,116,7
150,116,4
118,117,100
119,117,100
120,117,100
121,117,88
122,117,86
123,117,5
124,117,5
125,117,81
126,117,4
127,117,81
128,117,4
129,117,77
130,117,72
131,117,72
132,117,72
133,117,7
134,117,60
135,117,6
136,117,52
137,117,7
138,117,43
139,117,7
140,117,34
141,117,6
142,117,26
143,117,7
144,117,17
145,117,6
146,117,9
147,117,6
148,117,9
149,117,7
150,117,4
119,118,100
120,118,100
121,118,88
122,118,86
123,118,5
124,118,5
125,118,81
126,118,4
127,118,81
128,118,4
129,118,77
130,118,72
131,118,72
132,118,72
133,118,7
134,118,60
135,118,6
136,118,52
137,118,7
138,118,43
139,118,7
140,118,34
141,118,6
142,118,26
143,118,7
144,118,17
145,118,6
146,118,9
147,118,6
148,118,9
149,118,7
150,118,4
120,119,100
121,119,88
122,119,86
123,119,5
124,119,5
125,119,81
126,119,4
127,119,81
128,119,4
129,119,77
130,119,72
131,119,72
132,119,72
133,119,7
134,119,60
135,119,6
136,119,52
137,119,7
138,119,43
139,119,7
140,119,34
141,119,6
142,119,26
143,119,7
144,119,17
145,119,6
146,119,9
147,119,6
148,119,9
149,119,7
150,119,4
121,120,88
122,120,86
123,120,5
124,120,5
125,120,81
126,120,4
127,120,81
128,120,4
129,120,77
130,120,72
131,120,72
132,120,72
133,120,7
134,120,60
135,120,6
136,120,52
137,120,7
138,120,43
139,120,7
140,120,34
141,120,6
142,120,26
143,120,7
144,120,17
145,120,6
146,120,9
147,120,6
148,120,9
149,120,7
150,120,4
122,121,74
123,121,4
124,121,4
125,121,70
126,121,3
127,121,70
128,121,3
129,121,67
130,121,63
131,121,63
132,121,63
133,121,6
134,121,53
135,121,5
136,121,46
137,121,6
138,121,38
139,121,6
140,121,30
141,121,5
142,121,23
143,121,6
144,121,15
145,121,5
146,121,8
147,121,5
123,122,3
124,122,3
125,122,59
126,122,2
127,122,59
128,122,2
129,122,57
130,122,54
131,122,54
132,122,54
133,122,5
134,122,46
135,122,4
136,122,40
137,122,5
138,122,33
139,122,5
140,122,26
141,122,4
142,122,20
143,122,5
144,122,13
145,122,4
146,122,7
147,122,4
124,123,3
126,125,2
127,125,59
128,125,2
129,125,57
130,125,54
131,125,54
132,125,54
133,125,5
134,125,46
135,125,4
136,125,40
137,125,5
138,125,33
139,125,5
140,125,26
141,125,4
142,125,20
143,125,5
144,125,13
145,125,4
146,125,7
147,125,4
128,126,2
128,127,2
129,127,57
130,127,54
131,127,54
132,127,54
133,127,5
134,127,46
135,127,4
136,127,40
137,127,5
138,127,33
139,127,5
140,127,26
141,127,4
142,127,20
143,127,5
144,127,13
145,127,4
146,127,7
147,127,4
130,129,54
131,129,54
132,129,54
133,129,5
134,129,46
135,129,4
136,129,40
137,129,5
138,129,33
139,129,5
140,129,26
141,129,4
142,129,20
143,129,5
144,129,13
145,129,4
146,129,7
147,129,4
131,130,45
132,130,45
133,130,4
134,130,39
135,130,3
136,130,34
137,130,4
138,130,28
139,130,4
140,130,22
141,130,3
142,130,17
143,130,4
144,130,11
145,130,3
146,130,6
147,130,3
132,131,45
133,131,4
134,131,39
135,131,3
136,131,34
137,131,4
138,131,28
139,131,4
140,131,22
141,131,3
142,131,17
143,131,4
144,131,11
145,131,3
146,131,6
147,131,3
133,132,4
134,132,39
135,132,3
136,132,34
137,132,4
138,132,28
139,132,4
140,132,22
141,132,3
142,132,17
143,132,4
144,132,11
145,132,3
146,132,6
147,132,3
135,134,3
136,134,34
137,134,4
138,134,28
139,134,4
140,134,22
141,134,3
142,134,17
143,134,4
144,134,11
145,134,3
146,134,6
147,134,3
137,136,4
138,136,28
139,136,4
140,136,22
141,136,3
142,136,17
143,136,4
144,136,11
145,136,3
146,136,6
147,136,3
139,138,4
140,138,22
141,138,3
142,138,17
143,138,4
144,138,11
145,138,3
146,138,6
147,138,3
141,140,3
142,140,17
143,140,4
144,140,11
145,140,3
146,140,6
147,140,3
143,142,4
144,142,11
145,142,3
146,142,6
147,142,3
145,144,3
146,144,6
147,144,3
147,146,3
149,148,5
150,148,3
150,149,2
